MenuSID,Menu,DateSID,LocationSID,TotalWasteKgAvg,ModifiedTime,MainMenu
1142,"Kanapasta,punajuuri-omenasalaatti,vihreä salaatti (jäävuori-tomaatti-kurkku)",20210426,1,16.27,2021-01-18 09:14:07.910,Kanapasta
1072,"Kalaleike,perunasose,kiinankaali-kurpitsasalaatti",20210427,1,27.17,2021-01-18 09:14:07.910,Kalaleike
919,"Lihakastike,perunat kiinankaali-mandariinisalaatti",20210428,1,37.27,2021-04-28 11:04:07.127,Lihakastike
1081,"Hernekeitto,sämpylä/rieska juusto,juurespala",20210429,1,25.18,2021-01-18 09:14:07.910,Hernekeitto
1022,"Talon päivä,salaatti (esim. nakit ja perunasose,pyttipannu,tms.)",20210430,1,24.54,2021-05-07 06:09:42.167,Talonpäivä
1077,"Lihapyörykät,perunat,kastike, italian salaatti,kurkkuviipale",20210503,1,18.10,2021-01-18 09:14:07.910,Lihapyörykät
958,"Tonnikalakasvis-vuoka,porkkanasalaatti (esim. porkkana,hunajameloni,kurkku)",20210504,1,24.01,2021-01-18 09:14:07.910,Tonnikalakasvis-vuoka
1040,"Broilerikeitto,sämpylä,herkkukurkku",20210505,1,36.34,2021-05-07 06:17:01.060,Broilerikeitto
1029,"Mannapuuro + marja-kiisseli, tuore leipä tai hot dog)",20210506,1,41.62,2021-01-18 09:14:07.910,Mannapuuro+marja-kiisseli
1137,"Uunimakkara,perunasose,jäävuori-maissi-tomaattisalaatti",20210507,1,23.61,2021-05-07 11:51:28.717,Uunimakkara
1051,"Kalakeitto,reissumies,leikkele,tuorepala",20210510,1,50.27,2021-05-10 11:18:36.713,Kalakeitto
926,"Makaronilaatikko / lasagnette,jääsalaatti-porkkanaraaste",20210511,1,12.56,2021-01-18 09:14:07.910,Makaronilaatikko
1152,"Talon päivä,jäävuori-kurkku-tomaatti-majoneesi-tortillalastu –salaatti",20210512,1,24.40,2021-01-18 09:14:07.910,Talonpäivä
993,"Broilerinugetti/-pyörykkä,perunasose,kaalisalaatti (katrin salaatti)",20210513,1,14.80,2021-01-18 09:14:07.910,Broilerinugetti
1101,"Lihakastike,perunat, 
kiinankaalisalaatti 
tai 
lihakeitto,tuore leipä,herkkukurkku",20210514,1,33.44,2021-01-18 09:14:07.910,Lihakastike
1046,"Jauhelihakastike,peruna/pasta, pirteä punakaalisalaatti",20210517,1,20.98,2021-01-18 09:14:07.910,Jauhelihakastike
952,"Kalamureke/-pihvi,perunat,kastike,punajuuri,jääsalaatti-kurkku-tomaatti",20210518,1,24.36,2021-01-18 09:14:07.910,Kalamureke
1118,"Ohra-riisipuuro + mehukeitto,porkkanapölkky, tuore leipä tai pizzapala)",20210519,1,29.19,2021-01-18 09:14:07.910,Ohrapuuro
1024,"Pinaattiohukaiset,perunasose,puolukka,pastasalaatti",20210520,1,25.35,2021-01-18 09:14:07.910,Pinaattiohukaiset
1128,"Makkara- /nakkikeitto,tuore leipä -valikoima,juusto,kurkkuviipale",20210521,1,34.60,2021-01-18 09:14:07.910,Makkarakeitto
1074,"Broilerikastike,riisi/perunat,kaali-tomaatti-persikkasalaatti",20210524,1,23.15,2021-01-18 09:14:07.910,Broilerikastike
976,"Uunikala,perunasose,kiinankaali-kurkku-paprika-juustosalaatti",20210525,1,21.74,2021-01-18 09:14:07.910,Uunikala
1144,"Kasviskeitto (kesä-/pinaatti- tai kasvissosekeitto),kananmuna,ruispala,maksamakkara/leikkele",20210526,1,28.23,2021-01-18 09:14:07.910,Kasviskeitto
1018,"Jauhelihapihvi/-mureke,perunat/perunasose, kastike, 
hedelmäinen salaatti (jäävuori-meloni-ananas-päärynä)",20210527,1,19.90,2021-01-18 09:14:07.910,Jauhelihapihvi
921,"Talon päivä (toive),porkkanaraaste",20210528,1,24.24,2021-01-18 09:14:07.910,Talonpäivä
1094,"Kanapasta,punajuuri-omenasalaatti,vihreä salaatti (jäävuori-tomaatti-kurkku)",20210531,1,16.26,2021-01-18 09:14:07.910,Kanapasta
1015,"Kalaleike,perunasose,kiinankaali-kurpitsasalaatti",20210601,1,25.58,2021-01-18 09:14:07.910,Kalaleike
1121,"Hernekeitto,sämpylä/rieska juusto,juurespala",20210602,1,24.12,2021-06-03 11:03:49.513,Hernekeitto
1027,"Kebab-/ kinkkukiusaus,jäävuori-meloni-rypälesalaatti,pikkuporkkanat
",20210603,1,32.53,2021-06-03 11:05:10.993,Kiusaus
960,"Kiusaus (kebab,palvisuikale,tms.),jäävuori-mandariini-rypälesalaatti,pikkuporkkanat",20210604,1,34.08,2021-01-18 09:14:07.910,Kiusaus
1139,"Lihapyörykät,perunat,kastike, italian salaatti,kurkkuviipale",20210607,1,18.11,2021-01-18 09:14:07.910,Lihapyörykät
978,"Tonnikalakasvis-vuoka,porkkanasalaatti (esim. porkkana,hunajameloni,kurkku)",20210608,1,23.94,2021-01-18 09:14:07.910,Tonnikalakasvis-vuoka
1153,"Uunimakkara,perunasose,jäävuori-maissi-tomaattisalaatti",20210609,1,26.17,2021-01-18 09:14:07.910,Uunimakkara
995,"Mannapuuro + marja-kiisseli, tuore leipä tai hot dog)",20210610,1,38.06,2021-01-18 09:14:07.910,Mannapuuro+marja-kiisseli
927,"Broilerikeitto,sämpylä,herkkukurkku",20210611,1,35.71,2021-01-18 09:14:07.910,Broilerikeitto
1103,"Kalakasviskeitto, reissumies,leikkele,omenalohko",20210614,1,46.65,2021-01-18 09:14:07.910,Kalakeitto
1010,"Makaronilaatikko / lasagnette,jääsalaatti-porkkanaraaste",20210615,1,12.70,2021-01-18 09:14:07.910,Makaronilaatikko
1113,"Talon päivä,jäävuori-kurkku-tomaatti-majoneesi-tortillalastu –salaatti",20210616,1,24.11,2021-01-18 09:14:07.910,Talonpäivä
1048,"Broilerinugetti/-pyörykkä,perunasose,kaalisalaatti (katrin salaatti)",20210617,1,14.80,2021-01-18 09:14:07.910,Broilerinugetti
954,"Lihakastike,perunat, 
kiinankaalisalaatti 
tai 
lihakeitto,tuore leipä,herkkukurkku",20210618,1,32.75,2021-01-18 09:14:07.910,Lihakastike
1132,"Jauhelihakastike,peruna/pasta, pirteä punakaalisalaatti",20210621,1,20.52,2021-01-18 09:14:07.910,Jauhelihakastike
1004,"Kalamureke/-pihvi,perunat,kastike,punajuuri,jääsalaatti-kurkku-tomaatti",20210622,1,23.37,2021-01-18 09:14:07.910,Kalamureke
967,"Ohra-riisipuuro + mehukeitto,porkkanapölkky, tuore leipä tai pizzapala)",20210623,1,27.92,2021-01-18 09:14:07.910,Ohrapuuro
1076,"Pinaattiohukaiset,perunasose,puolukka,pastasalaatti",20210624,1,25.18,2021-01-18 09:14:07.910,Pinaattiohukaiset
922,"Makkara- /nakkikeitto,tuore leipä -valikoima,juusto,kurkkuviipale",20210625,1,34.11,2021-01-18 09:14:07.910,Makkarakeitto
1096,"Broilerikastike,riisi/perunat,kaali-tomaatti-persikkasalaatti",20210628,1,23.13,2021-01-18 09:14:07.910,Broilerikastike
1033,"Uunikala,perunasose,kiinankaali-kurkku-paprika-juustosalaatti",20210629,1,20.59,2021-01-18 09:14:07.910,Uunikala
936,"Kasviskeitto (kesä-/pinaatti- tai kasvissosekeitto),kananmuna,ruispala,maksamakkara/leikkele",20210630,1,27.01,2021-01-18 09:14:07.910,Kasviskeitto
